PanoDate,Longitude,Latitude,gvi,Status
2009-06,24.951173,60.25017,11.56864583,Yes
2009-06,24.890736,60.206771,11.58645833,Yes
2009-06,25.031948,60.192063,11.62791667,Yes
2009-05,25.154391,60.207995,11.69104167,Yes
2009-06,24.9556,60.171624,11.7253125,Yes
2009-05,25.165732,60.224722,11.73677083,Yes
2009-05,25.154583,60.20802,11.78760417,Yes
2009-05,25.134005,60.205924,11.79145833,Yes
2009-06,24.94376,60.158158,11.8259375,Yes
2009-06,24.937079,60.169316,11.83239583,Yes
2009-06,24.9515,60.251121,11.85083333,Yes
2009-06,24.954826,60.179709,11.8734375,Yes
2009-05,25.133426,60.205775,11.87875,Yes
2009-06,24.883864,60.231449,11.9028125,Yes
2009-06,25.147076,60.207681,11.925,Yes
2009-05,25.142016,60.243288,11.9290625,Yes
2009-06,25.136345,60.209629,11.94822917,Yes
2009-05,25.162752,60.210262,11.95125,Yes
2009-06,24.927429,60.174231,11.9671875,Yes
2009-06,24.948298,60.189257,12.00239583,Yes
2009-06,24.973334,60.18813,12.01177083,Yes
2009-06,24.94338,60.229612,12.04135417,Yes
2009-06,24.959451,60.194506,12.04822917,Yes
2009-05,24.980998,60.242054,12.10895833,Yes
2009-05,25.15614,60.20822,12.11354167,Yes
2009-05,25.087615,60.212138,12.13166667,Yes
2009-06,24.955143,60.178915,12.13854167,Yes
2009-06,24.947308,60.187097,12.1625,Yes
2009-06,24.893518,60.194762,12.170625,Yes
2009-05,25.07523,60.261792,12.19822917,Yes
2009-06,24.937489,60.159281,12.20166667,Yes
2009-06,24.935847,60.161162,12.20510417,Yes
2009-06,25.150064,60.220678,12.21520833,Yes
2009-06,24.946035,60.190741,12.22010417,Yes
2009-06,25.092927,60.160874,12.22572917,Yes
2009-06,24.950209,60.170764,12.22572917,Yes
2009-05,25.143789,60.24443,12.26770833,Yes
2009-06,24.946063,60.186467,12.29125,Yes
2009-05,25.132146,60.205435,12.29145833,Yes
2009-06,25.030565,60.194453,12.3028125,Yes
2009-06,24.943266,60.183594,12.37145833,Yes
2009-06,24.959015,60.176102,12.42875,Yes
2009-06,24.936856,60.167748,12.44302083,Yes
2009-06,24.950675,60.171968,12.46625,Yes
2009-06,24.898033,60.203721,12.479375,Yes
2009-06,24.952001,60.18849,12.4909375,Yes
2009-06,24.943923,60.155656,12.50635417,Yes
2009-06,24.950254,60.17689,12.59979167,Yes
2009-06,24.923131,60.178009,12.60291667,Yes
2009-06,24.943388,60.1961,12.60875,Yes
2009-06,24.967485,60.188683,12.63760417,Yes
2009-06,25.030693,60.193818,12.63802083,Yes
2009-05,25.123387,60.204704,12.64510417,Yes
2009-06,24.958146,60.19784,12.66989583,Yes
2009-06,25.137905,60.20717,12.68385417,Yes
2009-06,25.091499,60.160617,12.6909375,Yes
2009-06,24.996865,60.231778,12.71291667,Yes
2009-06,24.958385,60.191843,12.72,Yes
2009-06,24.946208,60.190643,12.7615625,Yes
2009-06,24.884533,60.154427,12.78947917,Yes
2009-06,24.943249,60.184769,12.79479167,Yes
2009-06,24.873566,60.195028,12.79510417,Yes
2009-06,24.929525,60.197596,12.8121875,Yes
2009-06,24.928069,60.177696,12.83041667,Yes
2009-06,24.959366,60.194839,12.8834375,Yes
2009-06,25.059445,60.209564,12.88729167,Yes
2009-06,24.959117,60.192572,12.90927083,Yes
2009-06,24.936758,60.218986,12.92041667,Yes
2009-06,24.926459,60.172988,12.951875,Yes
2009-06,25.061073,60.2599,13.02239583,Yes
2009-06,24.957873,60.187474,13.0359375,Yes
2009-06,24.949439,60.183232,13.04770833,Yes
2009-06,24.9439,60.158164,13.08802083,Yes
2009-06,24.964108,60.188337,13.09958333,Yes
2009-06,24.964791,60.1853,13.12375,Yes
2009-06,24.913487,60.158331,13.14770833,Yes
2009-05,25.020266,60.240525,13.17375,Yes
2009-05,25.12201,60.204892,13.20802083,Yes
2009-06,24.929603,60.192747,13.21177083,Yes
2009-06,24.877219,60.229612,13.25239583,Yes
2009-06,24.892483,60.205413,13.25895833,Yes
2009-05,25.120579,60.205099,13.2696875,Yes
2009-06,24.947748,60.185774,13.28322917,Yes
2009-06,25.090243,60.1606,13.2990625,Yes
2009-06,25.091284,60.160605,13.30114583,Yes
2009-06,24.947472,60.184318,13.3053125,Yes
2009-06,24.848249,60.252216,13.31635417,Yes
2009-06,25.054366,60.210815,13.37385417,Yes
2009-06,25.042798,60.20202,13.38541667,Yes
2009-05,25.143008,60.244079,13.38614583,Yes
2009-06,24.917359,60.15954,13.38708333,Yes
2009-06,25.125661,60.203449,13.4178125,Yes
2009-06,24.949415,60.195053,13.420625,Yes
2009-05,25.133715,60.205849,13.42614583,Yes
2009-05,25.07542,60.261924,13.43583333,Yes
2009-06,24.936406,60.167594,13.45927083,Yes
2009-06,24.853149,60.237887,13.48020833,Yes
2009-05,25.075325,60.261858,13.49791667,Yes
2009-06,25.148135,60.217578,13.51989583,Yes
2009-06,24.957396,60.169186,13.5865625,Yes
2009-06,24.94102,60.190799,13.6028125,Yes
2009-06,24.952042,60.1838,13.61302083,Yes
2009-05,25.154173,60.207971,13.62583333,Yes
2009-05,24.958676,60.24459,13.63208333,Yes
2009-06,24.958691,60.194116,13.63604167,Yes
2009-05,25.028372,60.279966,13.64114583,Yes
2009-05,25.142572,60.243783,13.65583333,Yes
2009-05,25.121226,60.205001,13.6575,Yes
2009-06,24.966378,60.173751,13.71197917,Yes
2009-05,25.075115,60.261712,13.72375,Yes
2009-06,25.040645,60.234355,13.743125,Yes
2009-05,25.141845,60.243112,13.75645833,Yes
2009-06,24.962994,60.16593,13.77697917,Yes
2009-06,25.059275,60.209593,13.7775,Yes
2009-06,24.934838,60.231045,13.80614583,Yes
2009-06,24.927389,60.171262,13.84020833,Yes
2009-06,25.037725,60.233357,13.8621875,Yes
2009-06,24.942506,60.156657,13.87041667,Yes
2009-06,24.936607,60.155878,13.8778125,Yes
2009-06,24.925551,60.17924,13.90708333,Yes
2009-05,25.162574,60.21016,13.9196875,Yes
2009-06,24.877259,60.229552,13.92833333,Yes
2009-06,24.929748,60.157004,13.93833333,Yes
2009-05,25.116903,60.205795,13.96145833,Yes
2009-06,24.963814,60.194131,13.96239583,Yes
2009-06,24.949444,60.15596,13.9796875,Yes
2009-06,24.8472,60.239764,14.005,Yes
2009-06,25.036356,60.192891,14.03572917,Yes
2009-06,24.951151,60.163611,14.0390625,Yes
2009-06,24.952144,60.188441,14.07270833,Yes
2009-06,24.955933,60.187183,14.0815625,Yes
2009-06,25.035504,60.192555,14.08572917,Yes
2009-06,24.936435,60.195509,14.1184375,Yes
2009-05,25.132433,60.205511,14.12697917,Yes
2009-06,24.838877,60.238583,14.13833333,Yes
2009-06,25.035591,60.192642,14.17114583,Yes
2009-06,24.855632,60.240277,14.18489583,Yes
2009-06,25.015469,60.224482,14.23927083,Yes
2009-06,25.035596,60.192896,14.24114583,Yes
2009-05,25.1592,60.208801,14.25041667,Yes
2009-06,25.035087,60.193223,14.30322917,Yes
2009-06,24.95079,60.1636,14.3096875,Yes
2009-06,24.894802,60.204873,14.3175,Yes
2009-06,25.152017,60.220758,14.3296875,Yes
2009-06,25.148594,60.202852,14.3465625,Yes
2009-05,25.156949,60.208356,14.35416667,Yes
2009-05,25.075529,60.261998,14.365,Yes
2009-06,24.949795,60.1631,14.36520833,Yes
2009-06,24.963502,60.185629,14.3859375,Yes
2009-05,25.166764,60.225284,14.43354167,Yes
2009-06,24.89653,60.196341,14.4396875,Yes
2009-05,25.13314,60.205697,14.44916667,Yes
2009-05,24.927522,60.240753,14.49947917,Yes
2009-06,24.976751,60.18637,14.5128125,Yes
2009-06,24.882343,60.229571,14.52947917,Yes
2009-06,24.885104,60.203779,14.53010417,Yes
2009-06,24.96633,60.229081,14.55572917,Yes
2009-06,24.961308,60.17547,14.56489583,Yes
2009-06,25.090905,60.160593,14.56583333,Yes
2009-06,25.035411,60.19246,14.5675,Yes
2009-06,24.938441,60.158717,14.58729167,Yes
2009-05,25.158252,60.208602,14.60239583,Yes
2009-06,25.053819,60.257814,14.63208333,Yes
2009-06,24.913745,60.158414,14.64260417,Yes
2009-06,24.948825,60.178339,14.64791667,Yes
2009-05,25.144045,60.244545,14.64927083,Yes
2009-06,24.996735,60.231865,14.64958333,Yes
2009-06,25.000861,60.231382,14.68322917,Yes
2009-06,24.949902,60.18526,14.68385417,Yes
2009-06,25.07362,60.204206,14.6890625,Yes
2009-05,25.075013,60.261643,14.71958333,Yes
2009-05,25.154776,60.208045,14.72520833,Yes
2009-05,25.043702,60.280288,14.73104167,Yes
2009-06,25.059112,60.209621,14.75260417,Yes
2009-05,25.153223,60.207864,14.7803125,Yes
2009-06,25.021967,60.227644,14.79197917,Yes
2009-06,24.928899,60.236893,14.82041667,Yes
2009-06,24.961124,60.182661,14.82145833,Yes
2009-06,24.948,60.177291,14.88875,Yes
2009-06,24.961876,60.19252,14.88885417,Yes
2009-06,24.946225,60.163336,14.91052083,Yes
2009-06,24.945691,60.190887,14.916875,Yes
2009-06,25.022214,60.223713,14.9384375,Yes
2009-06,25.035259,60.192523,14.9646875,Yes
2009-06,24.970566,60.164399,14.97479167,Yes
2009-06,24.93667,60.195501,14.97979167,Yes
2009-06,24.929793,60.172981,14.98260417,Yes
2009-06,25.040276,60.197571,15.01770833,Yes
2009-06,25.044254,60.198688,15.02708333,Yes
2009-06,24.961366,60.192458,15.03875,Yes
2009-06,25.033239,60.192739,15.045625,Yes
2009-06,25.117793,60.238267,15.04677083,Yes
2009-06,24.905688,60.227429,15.05208333,Yes
2009-06,25.04079,60.234705,15.06614583,Yes
2009-06,24.937681,60.198414,15.08854167,Yes
2009-06,24.881664,60.154137,15.09677083,Yes
2009-06,24.887015,60.148117,15.110625,Yes
2009-06,25.029181,60.194753,15.13364583,Yes
2009-06,24.954637,60.175147,15.1528125,Yes
2009-06,24.954662,60.194848,15.16208333,Yes
2009-06,25.151219,60.2201,15.16572917,Yes
2009-06,24.960578,60.17827,15.18114583,Yes
2009-06,24.899523,60.192123,15.24708333,Yes
2009-06,24.9413,60.196114,15.25854167,Yes
2009-05,24.940517,60.229639,15.2871875,Yes
2009-06,24.95242,60.178266,15.2978125,Yes
2009-06,25.040678,60.234435,15.31104167,Yes
2009-06,25.048866,60.178793,15.3309375,Yes
2009-06,24.898522,60.192475,15.34,Yes
2009-06,24.966471,60.229399,15.340625,Yes
2009-06,24.972145,60.166058,15.3421875,Yes
2009-05,25.158941,60.208746,15.35625,Yes
2009-06,24.891338,60.206904,15.35802083,Yes
2009-06,24.959612,60.192111,15.36729167,Yes
2009-06,24.927756,60.165268,15.41979167,Yes
2009-06,25.036818,60.193926,15.43104167,Yes
2009-06,25.044902,60.230622,15.46635417,Yes
2009-06,25.034748,60.192374,15.49447917,Yes
2009-05,24.927563,60.240761,15.5153125,Yes
2009-06,24.950516,60.181915,15.5221875,Yes
2009-06,24.957897,60.186221,15.52614583,Yes
2009-06,25.119403,60.2057,15.53583333,Yes
2009-06,24.959205,60.19438,15.53708333,Yes
2009-06,24.947724,60.255974,15.54697917,Yes
2009-06,24.967561,60.166255,15.6003125,Yes
2009-06,25.042888,60.1943,15.60572917,Yes
2009-06,24.979061,60.205661,15.6096875,Yes
2009-06,24.941516,60.196101,15.6153125,Yes
2009-06,24.964012,60.185498,15.633125,Yes
2009-06,24.898372,60.215921,15.6534375,Yes
2009-05,25.075638,60.262068,15.6540625,Yes
2009-06,24.933016,60.174222,15.71,Yes
2009-06,24.942252,60.22048,15.7328125,Yes
2009-06,24.92838,60.165891,15.75729167,Yes
2009-05,25.087829,60.212004,15.79552083,Yes
2009-05,25.109424,60.207633,15.798125,Yes
2009-05,25.166887,60.225346,15.835625,Yes
2009-06,24.962324,60.189404,15.8509375,Yes
2009-06,24.848483,60.247523,15.86145833,Yes
2009-05,24.940353,60.229651,15.8740625,Yes
2009-06,24.954832,60.187092,15.8790625,Yes
2009-06,24.893564,60.212331,15.88520833,Yes
2009-06,24.936303,60.160603,15.89947917,Yes
2009-06,24.948991,60.255482,15.9215625,Yes
2009-06,25.081649,60.210317,16.0046875,Yes
2009-06,24.95422,60.189359,16.0153125,Yes
2009-06,24.950129,60.210527,16.02864583,Yes
2009-05,25.157052,60.208373,16.04,Yes
2009-05,25.1161,60.205867,16.0590625,Yes
2009-06,24.944773,60.185704,16.06260417,Yes
2009-06,24.891794,60.216724,16.09072917,Yes
2009-06,24.960331,60.17175,16.09854167,Yes
2009-06,24.958052,60.247791,16.12489583,Yes
2009-05,25.153749,60.207923,16.14666667,Yes
2009-06,25.048789,60.178975,16.15177083,Yes
2009-05,25.121696,60.204936,16.15572917,Yes
2009-06,24.850661,60.247249,16.1853125,Yes
2009-06,24.928904,60.187593,16.18677083,Yes
2009-06,25.01175,60.190187,16.188125,Yes
2009-06,25.072988,60.269901,16.20802083,Yes
2009-06,25.118812,60.236105,16.23739583,Yes
2009-06,25.030332,60.191393,16.240625,Yes
2009-05,25.14324,60.244218,16.25604167,Yes
2009-06,24.889652,60.161144,16.25739583,Yes
2009-06,24.974312,60.215804,16.25854167,Yes
2009-06,25.052151,60.261015,16.26791667,Yes
2009-06,24.957282,60.181679,16.2809375,Yes
2009-05,25.162385,60.210051,16.28572917,Yes
2009-06,24.892883,60.211008,16.2965625,Yes
2009-06,24.933672,60.160052,16.2984375,Yes
2009-06,24.945491,60.184582,16.30510417,Yes
2009-06,24.959134,60.219392,16.3446875,Yes
2009-06,24.94947,60.167883,16.39395833,Yes
2009-06,24.953713,60.1894,16.3940625,Yes
2009-06,24.956533,60.189937,16.40229167,Yes
2009-06,25.150421,60.207513,16.42104167,Yes
2009-06,24.942459,60.220549,16.46854167,Yes
2009-06,24.925604,60.166851,16.48302083,Yes
2009-06,24.945112,60.171042,16.490625,Yes
2009-06,24.957119,60.187373,16.49729167,Yes
2009-06,24.932112,60.174021,16.51489583,Yes
2009-06,24.958255,60.176122,16.53583333,Yes
2009-05,25.157783,60.208511,16.54239583,Yes
2009-06,24.944798,60.158204,16.55625,Yes
2009-06,24.959136,60.182921,16.55822917,Yes
2009-06,24.931945,60.174075,16.60989583,Yes
2009-06,24.957815,60.197836,16.6621875,Yes
2009-06,25.071356,60.266018,16.7334375,Yes
2009-06,24.945851,60.163104,16.80458333,Yes
2009-06,24.890106,60.209257,16.82395833,Yes
2009-06,25.106963,60.208224,16.83708333,Yes
2009-05,25.153317,60.207875,16.86354167,Yes
2009-06,25.028413,60.191503,16.87239583,Yes
2009-06,24.959754,60.178242,16.88604167,Yes
2009-06,24.930669,60.225325,16.9015625,Yes
2009-06,24.954928,60.161383,16.91052083,Yes
2009-06,24.933982,60.159888,16.9171875,Yes
2009-06,24.950562,60.262509,16.92875,Yes
2009-06,24.947374,60.162861,16.93572917,Yes
2009-05,25.028438,60.279477,16.99364583,Yes
2009-06,24.934616,60.230927,17.02635417,Yes
2009-06,24.938986,60.154538,17.04166667,Yes
2009-06,24.939449,60.156719,17.04979167,Yes
2009-06,24.914185,60.158555,17.06208333,Yes
2009-06,24.88026,60.206686,17.10354167,Yes
2009-06,24.937983,60.188646,17.1046875,Yes
2009-06,24.964324,60.185419,17.11145833,Yes
2009-06,24.948907,60.251538,17.12708333,Yes
2009-06,24.933228,60.159233,17.14614583,Yes
2009-06,24.948717,60.18444,17.146875,Yes
2009-06,24.958384,60.192943,17.17302083,Yes
2009-06,25.07278,60.269417,17.18510417,Yes
2009-06,25.057481,60.211277,17.21302083,Yes
2009-06,25.041424,60.188047,17.25947917,Yes
2009-06,25.040467,60.197765,17.285,Yes
2009-06,24.920906,60.18495,17.29010417,Yes
2009-06,24.916123,60.188406,17.29479167,Yes
2009-06,24.962705,60.196219,17.30989583,Yes
2009-06,24.948237,60.209657,17.3328125,Yes
2009-06,25.044718,60.234181,17.3409375,Yes
2009-06,24.93971,60.193065,17.35375,Yes
2009-06,24.952011,60.187634,17.373125,Yes
2009-06,25.051954,60.178294,17.3790625,Yes
2009-06,24.939703,60.192135,17.414375,Yes
2009-06,24.941293,60.160618,17.47229167,Yes
2009-06,24.960914,60.18767,17.49989583,Yes
2009-06,24.929287,60.175545,17.51541667,Yes
2009-06,25.049912,60.172955,17.52791667,Yes
2009-06,24.925305,60.24418,17.53020833,Yes
2009-06,24.926765,60.177585,17.5596875,Yes
2009-06,24.964496,60.197013,17.57770833,Yes
2009-06,24.891882,60.207514,17.5878125,Yes
2009-06,25.049249,60.224248,17.58927083,Yes
2009-06,24.939686,60.15451,17.59625,Yes
2009-05,25.028686,60.278721,17.65791667,Yes
2009-06,24.958138,60.248611,17.6584375,Yes
2009-06,24.97745,60.168291,17.6775,Yes
2009-06,24.95615,60.169157,17.7065625,Yes
2009-05,24.927233,60.240707,17.7084375,Yes
2009-06,24.943751,60.155287,17.72958333,Yes
2009-06,25.021972,60.227561,17.73520833,Yes
2009-06,25.137671,60.207086,17.76208333,Yes
2009-06,25.074343,60.205009,17.776875,Yes
2009-06,24.958617,60.189326,17.8096875,Yes
2009-06,25.061211,60.209274,17.86072917,Yes
2009-06,24.928559,60.237824,17.8784375,Yes
2009-06,24.950588,60.160664,17.905,Yes
2009-06,25.053831,60.226836,17.90864583,Yes
2009-06,24.905231,60.227457,17.91208333,Yes
2009-06,25.024848,60.241963,17.9140625,Yes
2009-06,24.893178,60.211269,17.91677083,Yes
2009-06,25.036541,60.192845,17.91854167,Yes
2009-06,25.150743,60.217062,17.93354167,Yes
2009-06,24.897885,60.192727,17.97135417,Yes
2009-06,24.95096,60.185601,17.97604167,Yes
2009-06,24.962787,60.187324,17.99135417,Yes
2009-05,25.160694,60.209233,18.00916667,Yes
2009-06,24.96069,60.194777,18.03677083,Yes
2009-05,24.946059,60.230047,18.04270833,Yes
2009-05,25.159793,60.208941,18.054375,Yes
2009-06,24.948947,60.251439,18.08260417,Yes
2009-06,25.061463,60.254301,18.08447917,Yes
2009-06,25.052217,60.178232,18.09666667,Yes
2009-06,25.11698,60.238429,18.10114583,Yes
2009-06,24.96443,60.196133,18.11270833,Yes
2009-06,24.953181,60.178387,18.11833333,Yes
2009-06,25.145854,60.207575,18.18416667,Yes
2009-06,25.036533,60.187047,18.18729167,Yes
2009-06,24.92979,60.166385,18.18875,Yes
2009-06,25.07536,60.200591,18.1996875,Yes
2009-06,24.849128,60.247912,18.2065625,Yes
2009-06,24.954511,60.187162,18.21229167,Yes
2009-06,24.950492,60.185432,18.21489583,Yes
2009-06,24.890927,60.211378,18.233125,Yes
2009-05,25.074894,60.261564,18.23395833,Yes
2009-06,24.962366,60.189317,18.25645833,Yes
2009-05,25.11595,60.205898,18.27333333,Yes
2009-06,24.910965,60.185297,18.27708333,Yes
2009-05,25.160259,60.209084,18.3003125,Yes
2009-06,25.135863,60.20966,18.30166667,Yes
2009-06,24.881532,60.228878,18.30604167,Yes
2009-05,25.159662,60.208907,18.3184375,Yes
2009-06,24.965125,60.229601,18.32177083,Yes
2009-06,24.971794,60.164912,18.32489583,Yes
2009-06,25.072836,60.26968,18.39645833,Yes
2009-06,24.955479,60.193982,18.41145833,Yes
2009-06,24.956908,60.181849,18.4440625,Yes
2009-06,24.959208,60.193758,18.44729167,Yes
2009-06,25.010014,60.186073,18.45041667,Yes
2009-06,24.883552,60.230951,18.49520833,Yes
2009-06,25.0846,60.208528,18.5178125,Yes
2009-06,24.950706,60.17169,18.54385417,Yes
2009-06,25.043953,60.194864,18.58770833,Yes
2009-06,24.928134,60.173541,18.61229167,Yes
2009-05,25.028603,60.27897,18.61229167,Yes
2009-06,24.920243,60.176181,18.62385417,Yes
2009-06,24.951034,60.186718,18.62729167,Yes
2009-05,25.143528,60.244321,18.6475,Yes
2009-06,24.883376,60.149669,18.66125,Yes
2009-06,25.094479,60.21336,18.673125,Yes
2009-05,25.075732,60.262082,18.68572917,Yes
2009-06,24.960382,60.191778,18.6903125,Yes
2009-06,25.149126,60.209922,18.73385417,Yes
2009-06,24.940028,60.191387,18.75239583,Yes
2009-06,24.933933,60.159973,18.75552083,Yes
2009-06,24.932229,60.17398,18.88395833,Yes
2009-06,24.950732,60.171455,18.89322917,Yes
2009-06,24.965825,60.183597,18.89322917,Yes
2009-06,24.940195,60.193409,18.8971875,Yes
2009-06,25.033198,60.231974,18.90197917,Yes
2009-05,25.166612,60.225207,18.91104167,Yes
2009-06,24.96363,60.194585,18.9325,Yes
2009-06,24.952005,60.158962,18.93479167,Yes
2009-06,25.061019,60.209305,18.96479167,Yes
2009-06,24.946628,60.178936,18.9734375,Yes
2009-06,25.034308,60.191281,18.98458333,Yes
2009-06,25.070157,60.222176,18.98458333,Yes
2009-06,25.042898,60.194344,18.98895833,Yes
2009-06,24.95806,60.247972,19.00489583,Yes
2009-06,25.082027,60.172153,19.00916667,Yes
2009-06,24.877156,60.229706,19.0390625,Yes
2009-06,24.955297,60.193194,19.0640625,Yes
2009-06,24.937289,60.195482,19.06739583,Yes
2009-05,24.909242,60.236916,19.089375,Yes
2009-06,24.957015,60.181801,19.11072917,Yes
2009-06,24.947615,60.190622,19.11083333,Yes
2009-06,24.962248,60.190782,19.11302083,Yes
2009-06,24.928054,60.173318,19.1134375,Yes
2009-06,24.935459,60.22081,19.12375,Yes
2009-06,24.944199,60.229645,19.12739583,Yes
2009-06,24.996524,60.232002,19.1315625,Yes
2009-06,24.862526,60.251813,19.15739583,Yes
2009-06,24.968336,60.200096,19.19760417,Yes
2009-06,24.943673,60.185798,19.21125,Yes
2009-06,25.040874,60.199352,19.22125,Yes
2009-06,25.142791,60.207438,19.23458333,Yes
2009-06,24.94051,60.191932,19.2725,Yes
2009-06,24.935399,60.219535,19.33895833,Yes
2009-06,24.938728,60.19503,19.33927083,Yes
2009-06,25.088144,60.209505,19.34020833,Yes
2009-05,25.157545,60.208467,19.34875,Yes
2009-05,25.157422,60.208444,19.36,Yes
2009-05,25.075568,60.261115,19.38041667,Yes
2009-06,24.937368,60.188357,19.3990625,Yes
2009-06,25.05833,60.167107,19.40822917,Yes
2009-06,24.941769,60.183835,19.42666667,Yes
2009-06,24.951529,60.187291,19.4584375,Yes
2009-06,25.086494,60.214308,19.461875,Yes
2009-06,24.879938,60.244235,19.4903125,Yes
2009-06,24.878804,60.199591,19.49770833,Yes
2009-06,24.953861,60.187023,19.501875,Yes
2009-06,24.961963,60.193809,19.51197917,Yes
2009-05,25.028466,60.27936,19.52302083,Yes
2009-06,25.039649,60.196935,19.55083333,Yes
2009-06,24.935934,60.195788,19.56677083,Yes
2009-06,25.046901,60.16349,19.58958333,Yes
2009-06,24.935971,60.192623,19.61729167,Yes
2009-06,24.953574,60.161158,19.62604167,Yes
2009-06,24.918737,60.175974,19.64666667,Yes
2009-06,25.084772,60.208576,19.66552083,Yes
2009-06,24.933102,60.22079,19.66947917,Yes
2009-06,25.009523,60.234608,19.70239583,Yes
2009-06,25.106137,60.208329,19.714375,Yes
2009-06,24.937894,60.157375,19.71614583,Yes
2009-06,25.047144,60.243161,19.7240625,Yes
2009-05,25.07466,60.261482,19.73135417,Yes
2009-06,24.960951,60.193954,19.78083333,Yes
2009-06,24.928867,60.197411,19.78625,Yes
2009-06,25.094725,60.213199,19.7940625,Yes
2009-06,24.930903,60.160262,19.79958333,Yes
2009-06,24.950671,60.186627,19.81125,Yes
2009-05,25.074746,60.261497,19.8196875,Yes
2009-06,25.076932,60.198817,19.82020833,Yes
2009-06,24.946439,60.251497,19.82552083,Yes
2009-06,24.956259,60.189694,19.83072917,Yes
2009-05,25.075897,60.260976,19.83197917,Yes
2009-06,24.9223,60.177149,19.85239583,Yes
2009-06,24.921366,60.182096,19.855,Yes
2009-06,25.152479,60.207773,19.88135417,Yes
2009-06,24.920409,60.176205,19.88177083,Yes
2009-06,24.884386,60.147777,19.925625,Yes
2009-06,24.944056,60.155349,19.92770833,Yes
2009-06,24.942726,60.213269,19.92791667,Yes
2009-05,25.0754,60.261183,19.96208333,Yes
2009-05,25.162129,60.20991,19.98458333,Yes
2009-06,24.953849,60.171577,19.98666667,Yes
2009-06,24.950854,60.262254,20.01020833,Yes
2009-06,25.045569,60.185404,20.01135417,Yes
2009-06,24.877575,60.228966,20.03322917,Yes
2009-06,24.961195,60.192263,20.05020833,Yes
2009-06,25.034509,60.188978,20.05229167,Yes
2009-06,25.119685,60.239464,20.07791667,Yes
2009-06,24.951486,60.16362,20.08239583,Yes
2009-06,24.969292,60.199715,20.08510417,Yes
2009-05,25.075232,60.261252,20.12104167,Yes
2009-06,24.958247,60.186552,20.12635417,Yes
2009-06,25.024643,60.24313,20.15302083,Yes
2009-06,25.132613,60.232667,20.15833333,Yes
2009-06,24.926138,60.173631,20.19458333,Yes
2009-06,24.967982,60.19847,20.21083333,Yes
2009-06,24.958504,60.214381,20.21239583,Yes
2009-06,25.055139,60.20813,20.22,Yes
2009-06,25.054572,60.261638,20.2234375,Yes
2009-06,24.962717,60.193069,20.22583333,Yes
2009-06,25.070139,60.222285,20.22854167,Yes
2009-05,25.028659,60.278801,20.2315625,Yes
2009-06,24.929841,60.175526,20.23979167,Yes
2009-06,24.961419,60.174609,20.24666667,Yes
2009-05,25.04335,60.280548,20.26208333,Yes
2009-06,25.043727,60.194876,20.26947917,Yes
2009-06,24.954258,60.216815,20.2890625,Yes
2009-06,25.062084,60.19155,20.32322917,Yes
2009-06,24.935789,60.196233,20.33708333,Yes
2009-05,25.16003,60.209011,20.34791667,Yes
2009-06,24.966141,60.219524,20.37291667,Yes
2009-06,24.928049,60.233404,20.380625,Yes
2009-06,24.944207,60.196792,20.384375,Yes
2009-06,25.140472,60.20728,20.38708333,Yes
2009-06,24.948614,60.178141,20.3928125,Yes
2009-06,24.940431,60.191621,20.39291667,Yes
2009-06,24.962473,60.19802,20.40041667,Yes
2009-06,25.025049,60.191915,20.43770833,Yes
2009-06,24.887086,60.147933,20.43927083,Yes
2009-06,24.939353,60.154889,20.44604167,Yes
2009-06,25.071537,60.267122,20.4471875,Yes
2009-06,24.944909,60.196902,20.45791667,Yes
2009-06,25.105115,60.215626,20.4803125,Yes
2009-06,24.938936,60.189243,20.4871875,Yes
2009-06,24.883482,60.230873,20.53302083,Yes
2009-06,24.944381,60.185695,20.538125,Yes
2009-06,24.944626,60.187011,20.5634375,Yes
2009-06,25.08681,60.2346,20.56822917,Yes
2009-06,24.943439,60.221717,20.58354167,Yes
2009-06,25.071331,60.221758,20.59479167,Yes
2009-06,25.148486,60.217265,20.60354167,Yes
2009-06,24.959002,60.19263,20.60739583,Yes
2009-06,25.095859,60.212442,20.61270833,Yes
2009-06,24.94377,60.240803,20.6134375,Yes
2009-06,25.173011,60.210647,20.64135417,Yes
2009-06,24.922231,60.177149,20.6440625,Yes
2009-06,24.961936,60.193166,20.66239583,Yes
2009-06,25.054291,60.210721,20.6728125,Yes
2009-06,25.111315,60.237819,20.67541667,Yes
2009-06,25.055224,60.207397,20.70479167,Yes
2009-06,24.903848,60.200854,20.70822917,Yes
2009-06,24.950989,60.170787,20.71302083,Yes
2009-06,24.881988,60.197889,20.7228125,Yes
2009-06,25.107091,60.224149,20.77,Yes
2009-05,24.927372,60.240727,20.77458333,Yes
2009-06,24.918792,60.186726,20.775625,Yes
2009-06,24.899376,60.197326,20.8003125,Yes
2009-06,24.926514,60.24303,20.81770833,Yes
2009-06,24.859514,60.237799,20.82885417,Yes
2009-05,24.903168,60.236657,20.83708333,Yes
2009-06,25.030275,60.233711,20.83791667,Yes
2009-06,24.891822,60.23788,20.93,Yes
2009-06,24.955055,60.159613,20.9546875,Yes
2009-05,25.074551,60.261514,20.96677083,Yes
2009-06,24.959142,60.19358,20.97708333,Yes
2009-06,24.863352,60.244784,20.9871875,Yes
2009-06,24.971022,60.18814,20.99104167,Yes
2009-06,24.928222,60.233407,21.0084375,Yes
